iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,140,0.0032553911209106446,0.00040578903028417863,0.003400158882141113,0.0004887741487469128,gini,10,log2,100,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 100, 'splitter': 'best'}",0.18796992481203006,0.07563025210084033,0.18796992481203006,0.126984126984127,0.07563025210084033,0.126984126984127,0.07563025210084033,0.21367521367521367,0.04102564102564103,0.37692307692307697,0.1488422791518767,0.0937795781738504,383,0.12250000000000001,0.12879503105590062,0.12250000000000001,0.11027848101265823,0.08737662337662339,0.11027848101265823,0.08737662337662339,0.1597756867217945,0.09715903346476594,0.16666666666666666,0.11927066266876911,0.025852874682600828
0,140,0.0033010244369506836,0.0006399000119966809,0.003099370002746582,0.0003001964117604418,gini,10,log2,100,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 100, 'splitter': 'random'}",0.18796992481203006,0.07563025210084033,0.18796992481203006,0.126984126984127,0.07563025210084033,0.126984126984127,0.07563025210084033,0.21367521367521367,0.04102564102564103,0.37692307692307697,0.1488422791518767,0.0937795781738504,383,0.12250000000000001,0.12879503105590062,0.12250000000000001,0.11027848101265823,0.08737662337662339,0.11027848101265823,0.08737662337662339,0.1597756867217945,0.09715903346476594,0.16666666666666666,0.11927066266876911,0.025852874682600828
0,140,0.003756070137023926,0.0006868617678368107,0.0030998468399047853,0.0005378901432384861,gini,20,sqrt,5,best,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'splitter': 'best'}",0.4841269841269842,0.7892857142857144,0.8809523809523808,0.8790970933828076,0.8503401360544218,0.8857142857142858,0.8357142857142856,0.9210789210789211,0.7794871794871795,0.8128205128205128,0.8118617493617494,0.1173435170859121,74,0.9028979524979525,0.9111944004492457,0.919760814308406,0.9049462145351138,0.8937607838314486,0.8639101428619906,0.8463354044072688,0.913642642242082,0.9054223901426546,0.9162645548068122,0.8978135300082973,0.02280836515897313
0,140,0.003301095962524414,0.00045927931540116503,0.003399562835693359,0.0006620676410349822,gini,20,sqrt,5,random,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'splitter': 'random'}",0.625,0.3954545454545455,0.4437229437229437,0.9523809523809523,0.6749999999999999,0.7142857142857143,0.6321428571428571,0.21367521367521367,0.7897435897435897,0.5076923076923077,0.5949098124098124,0.20106943203521813,222,0.7212476725438187,0.8026953281645541,0.6389550823068952,0.7811698741804005,0.7744396853136705,0.7075159864236616,0.69125,0.1597756867217945,0.8426628383857088,0.7609786943263062,0.688069084836681,0.18479098237632355
0,140,0.00370025634765625,0.0006403269791252207,0.003099536895751953,0.00030093415945089307,gini,20,sqrt,10,best,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'splitter': 'best'}",0.5986394557823128,0.5142857142857143,0.9285714285714286,0.7600494743351887,0.7265306122448979,0.9571428571428572,0.6952380952380953,0.9210789210789211,0.676923076923077,0.8205128205128205,0.7598972456115314,0.1398279530658387,118,0.8384546237936429,0.8780557674633602,0.8775298245614035,0.873270159999121,0.7797591066615326,0.8567437417654808,0.8514682178279583,0.8647023699283726,0.8825635268480645,0.9043688893143864,0.8606916228163325,0.032079029447841384
0,140,0.003500962257385254,0.0006710038736931368,0.0032988071441650392,0.0004584375006675494,gini,20,sqrt,10,random,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'splitter': 'random'}",0.5342300556586271,0.8551020408163266,0.3053221288515406,0.634920634920635,0.18095238095238095,0.8448979591836735,0.783673469387755,0.917948717948718,0.5695970695970696,0.43392504930966463,0.6060569506626391,0.23579627737725872,219,0.5700352688447261,0.8571287050204698,0.29180998312032796,0.7153036941272235,0.4218399275143461,0.7904479092814942,0.6878913418310677,0.565408339586419,0.4870411556303304,0.3821656207702719,0.5769071945726677,0.17524289247495722
0,140,0.0035013437271118166,0.0006707570869399544,0.003199005126953125,0.0005998156504519449,gini,20,sqrt,20,best,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'splitter': 'best'}",0.364795918367347,0.44175824175824185,0.7202380952380951,0.73147804576376,0.7312925170068026,0.4761904761904762,0.6571428571428571,0.4981684981684981,0.553113553113553,0.6282051282051282,0.5802383330954759,0.1254572467410017,232,0.6839018759018759,0.6816016632016632,0.66879463295454,0.6983206901036021,0.7202263039603193,0.6338324560066928,0.7988870202261507,0.7196082000410801,0.6251748202102813,0.6185619961177153,0.6848909658723921,0.051451668411098
0,140,0.003300762176513672,0.0006399475081106637,0.004099082946777344,0.00104358163440648,gini,20,sqrt,20,random,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'splitter': 'random'}",0.36666666666666664,0.07563025210084033,0.42063492063492064,0.5816326530612246,0.36850649350649345,0.3020408163265306,0.07563025210084033,0.3794871794871795,0.39871794871794874,0.5665158371040724,0.3535463019706717,0.16190031621392478,308,0.40346989072308764,0.12879503105590062,0.3674805194805194,0.42589651677278,0.3267717389299744,0.4405754035007957,0.08737662337662339,0.24277422411750768,0.4866723060532229,0.29474969474969476,0.3204561948760106,0.12651953579329137
0,140,0.0037021875381469727,0.0007821277095876268,0.003498530387878418,0.0008057434132728361,gini,20,sqrt,50,best,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 50, 'splitter': 'best'}",0.3376623376623377,0.22135007849293564,0.23809523809523808,0.4483516483516484,0.2285714285714286,0.2619047619047619,0.19999999999999998,0.3205128205128205,0.14945054945054947,0.43343195266272183,0.28393308157044417,0.09397153883360357,345,0.3169555822328931,0.31409817671809254,0.22257220007715056,0.3129451162790698,0.24054054054054055,0.2607136150234742,0.2487111111111111,0.362388580624262,0.27192377523747185,0.34536155202821867,0.2896210249872284,0.044742973356351225
0,140,0.0031000375747680664,0.0006995044133928485,0.0033998012542724608,0.0004894863123227657,gini,20,sqrt,50,random,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 50, 'splitter': 'random'}",0.18796992481203006,0.07563025210084033,0.18796992481203006,0.126984126984127,0.07563025210084033,0.126984126984127,0.07563025210084033,0.21367521367521367,0.04102564102564103,0.37692307692307697,0.1488422791518767,0.0937795781738504,383,0.12250000000000001,0.12879503105590062,0.12250000000000001,0.11027848101265823,0.08737662337662339,0.11027848101265823,0.08737662337662339,0.1597756867217945,0.09715903346476594,0.16666666666666666,0.11927066266876911,0.025852874682600828
0,140,0.0035007715225219725,0.0006709003841789365,0.003499484062194824,0.0005006622521682053,gini,20,sqrt,100,best,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 100, 'splitter': 'best'}",0.18796992481203006,0.07563025210084033,0.18796992481203006,0.126984126984127,0.07563025210084033,0.126984126984127,0.07563025210084033,0.21367521367521367,0.04102564102564103,0.37692307692307697,0.1488422791518767,0.0937795781738504,383,0.12250000000000001,0.12879503105590062,0.12250000000000001,0.11027848101265823,0.08737662337662339,0.11027848101265823,0.08737662337662339,0.1597756867217945,0.09715903346476594,0.16666666666666666,0.11927066266876911,0.025852874682600828
0,140,0.0034003973007202147,0.0004901684561396443,0.0031997203826904298,0.0003988675021719916,gini,20,sqrt,100,random,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 100, 'splitter': 'random'}",0.18796992481203006,0.07563025210084033,0.18796992481203006,0.126984126984127,0.07563025210084033,0.126984126984127,0.07563025210084033,0.21367521367521367,0.04102564102564103,0.37692307692307697,0.1488422791518767,0.0937795781738504,383,0.12250000000000001,0.12879503105590062,0.12250000000000001,0.11027848101265823,0.08737662337662339,0.11027848101265823,0.08737662337662339,0.1597756867217945,0.09715903346476594,0.16666666666666666,0.11927066266876911,0.025852874682600828
0,140,0.0037008047103881834,0.0006395407094021494,0.0031995773315429688,0.0004000703540917917,gini,20,auto,5,best,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 5, 'splitter': 'best'}",0.4841269841269842,0.694047619047619,0.9285714285714286,0.7600494743351887,0.6727891156462585,0.9285714285714286,0.8571428571428571,0.9210789210789211,0.6476190476190476,0.7223776223776224,0.7616374498517355,0.13938984688438583,115,0.8481876498795193,0.9514210235686377,0.8690433932786874,0.8988920936460466,0.8731703166250866,0.8696565737631674,0.8948352953744257,0.9202539022327856,0.9211981800193891,0.8938548454158833,0.894051327380363,0.02915285423932723
0,140,0.003899812698364258,0.0010450624017354347,0.0028993844985961913,0.0002995353949193637,gini,20,auto,5,random,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 5, 'splitter': 'random'}",0.5183673469387756,0.7607142857142858,0.8532467532467533,0.7210884353741498,0.8503401360544218,0.7244897959183673,0.7785714285714285,1.0,0.5641025641025641,0.7358974358974358,0.7506818181818182,0.131928610498692,129,0.7253451731522346,0.813941446987349,0.7970926242039506,0.7848641483628517,0.7459340653647611,0.740113021618904,0.7702457317265828,0.7925011875440273,0.8288629268371955,0.8471359533433823,0.7846036279141239,0.037604204552203466
0,140,0.0034015417098999024,0.0009154879134970604,0.0034990310668945312,0.0005003953652479068,gini,20,auto,10,best,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 10, 'splitter': 'best'}",0.5195578231292517,0.6037414965986395,0.8809523809523808,0.7838589981447124,0.8809523809523808,0.8142857142857143,0.6952380952380953,0.9210789210789211,0.5450549450549451,0.8717948717948717,0.7516515627229912,0.1425297642134017,127,0.7974757776272343,0.9518399239078226,0.8866246000524521,0.846125469794012,0.8774525490196078,0.8080480453215897,0.8715766410065182,0.9123290276668089,0.8750632216848262,0.8387554971084766,0.8665290753189347,0.04401489071242979
0,140,0.003300189971923828,0.000640103677382626,0.002900838851928711,0.0005391617484194492,gini,20,auto,10,random,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 10, 'splitter': 'random'}",0.7256235827664399,0.07563025210084033,0.6285714285714287,0.5619047619047619,0.38095238095238093,0.628968253968254,0.20612244897959184,0.42857142857142855,0.652014652014652,0.6506410256410257,0.4939000215470804,0.2047092507505231,267,0.5610351617440225,0.12879503105590062,0.37682234607822424,0.5684278837956588,0.6025811675590962,0.6026678986882271,0.2178189781021898,0.4694405539993775,0.571131598719822,0.5828292289346578,0.46815498486771767,0.16271953400773043
0,140,0.0035013198852539063,0.001117423116480408,0.0032982826232910156,0.00045779344839367057,gini,20,auto,20,best,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 20, 'splitter': 'best'}",0.49642857142857144,0.3168831168831169,0.6543456543456543,0.7838589981447124,0.683673469387755,0.4761904761904762,0.6244897959183674,0.7521367521367522,0.5912087912087913,0.7179487179487178,0.6097164343592915,0.13666026314862714,216,0.6750944072231877,0.619012499621682,0.5349861459288634,0.8220807604184753,0.8208836601307189,0.6338324560066928,0.6131032188287279,0.7081833301848979,0.7761071299198822,0.7977432206753309,0.7001026828938459,0.09553402298619366
0,140,0.00350041389465332,0.0005001554680970384,0.0035006523132324217,0.0010236210908887767,gini,20,auto,20,random,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 20, 'splitter': 'random'}",0.4029220779220779,0.21212121212121213,0.18796992481203006,0.2857142857142857,0.30612244897959184,0.126984126984127,0.48095238095238096,0.38461538461538464,0.5670329670329669,0.3967611336032389,0.3351195942737296,0.13010819439378737,314,0.4323094787725935,0.27115659869180453,0.12250000000000001,0.275968,0.2795076923076923,0.11027848101265823,0.523414673046252,0.3527208636263494,0.5799214653998531,0.24819624819624822,0.31959735010534507,0.14721698822229193
0,140,0.0032996416091918947,0.00045814978500815373,0.0032010316848754884,0.0003995195353934798,gini,20,auto,50,best,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 50, 'splitter': 'best'}",0.2698412698412698,0.22135007849293564,0.3818181818181818,0.4483516483516484,0.2285714285714286,0.2619047619047619,0.19999999999999998,0.3205128205128205,0.14529914529914528,0.4658119658119658,0.29434613006041577,0.10192063058500737,332,0.29507692307692307,0.31409817671809254,0.27774317492416584,0.3129451162790698,0.2169208163265306,0.2607136150234742,0.2487111111111111,0.3581850248516915,0.2462696034124606,0.36824833453049954,0.2898911896254019,0.04676586984935493
0,140,0.0032997369766235352,0.0009005528028171748,0.0033009529113769533,0.00045926804012955916,gini,20,auto,50,random,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 50, 'splitter': 'random'}",0.18796992481203006,0.07563025210084033,0.18796992481203006,0.126984126984127,0.20612244897959184,0.126984126984127,0.07563025210084033,0.38377007607776836,0.04102564102564103,0.5064102564102564,0.19184970302872525,0.13935296663804536,361,0.12250000000000001,0.12879503105590062,0.12250000000000001,0.11027848101265823,0.21429677419354837,0.11027848101265823,0.08737662337662339,0.2921336950572333,0.09715903346476594,0.3176748176748177,0.16029929368482057,0.07951210996689434
0,140,0.0034014701843261717,0.0004894836297419851,0.0029994487762451173,0.000632602411496673,gini,20,auto,100,best,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 100, 'splitter': 'best'}",0.18796992481203006,0.07563025210084033,0.18796992481203006,0.126984126984127,0.07563025210084033,0.126984126984127,0.07563025210084033,0.21367521367521367,0.04102564102564103,0.37692307692307697,0.1488422791518767,0.0937795781738504,383,0.12250000000000001,0.12879503105590062,0.12250000000000001,0.11027848101265823,0.08737662337662339,0.11027848101265823,0.08737662337662339,0.1597756867217945,0.09715903346476594,0.16666666666666666,0.11927066266876911,0.025852874682600828
0,140,0.0037003278732299803,0.0008999748342462845,0.0033993244171142576,0.000663647652888636,gini,20,auto,100,random,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 100, 'splitter': 'random'}",0.18796992481203006,0.07563025210084033,0.18796992481203006,0.126984126984127,0.07563025210084033,0.126984126984127,0.07563025210084033,0.21367521367521367,0.04102564102564103,0.37692307692307697,0.1488422791518767,0.0937795781738504,383,0.12250000000000001,0.12879503105590062,0.12250000000000001,0.11027848101265823,0.08737662337662339,0.11027848101265823,0.08737662337662339,0.1597756867217945,0.09715903346476594,0.16666666666666666,0.11927066266876911,0.025852874682600828
0,140,0.003201127052307129,0.0005997031505829766,0.0032006025314331053,0.00040152436740572986,gini,20,log2,5,best,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 5, 'splitter': 'best'}",0.6666666666666667,0.41904761904761917,0.8809523809523808,0.7838589981447124,0.738095238095238,0.9163265306122449,0.8571428571428571,0.9210789210789211,0.7406593406593406,0.6435897435897436,0.7567418295989725,0.1463825726900343,122,0.8902964434258551,0.91977260542661,0.9035863299692157,0.9025681255903918,0.8955959966034099,0.880928624415417,0.8785283816892328,0.9111085992838694,0.929133831089692,0.9129071822308537,0.9024426119724547,0.015581488649682361
0,140,0.0031003475189208983,0.0006983366366942402,0.0033988714218139648,0.0004884919098870139,gini,20,log2,5,random,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 5, 'splitter': 'random'}",0.5888888888888888,0.7000000000000001,0.9324675324675324,0.7976190476190476,0.6911564625850339,0.6544217687074829,0.5095238095238096,0.8697968697968697,0.5824175824175823,0.8128205128205128,0.7139112474826759,0.1295387646796151,159,0.7802170274170275,0.7657569885494413,0.8251165268372586,0.7744129258868985,0.8151593650793653,0.7225657021463631,0.7297635503301156,0.8326581051038265,0.7947133145470148,0.8448178326457887,0.7885181338543099,0.039740823228294024
0,140,0.0032996177673339845,0.0004582194354226117,0.003400421142578125,0.0007996697060698525,gini,20,log2,10,best,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 10, 'splitter': 'best'}",0.6119047619047618,0.7122448979591837,0.7770562770562771,0.7600494743351887,0.5442176870748299,0.9571428571428572,0.6952380952380953,0.9210789210789211,0.6714285714285714,0.8025641025641025,0.745292564578279,0.12147634271317971,133,0.859408849044697,0.8322956521739131,0.8410672029140749,0.8728221655406062,0.7448754919499107,0.8638012029928278,0.896263413735402,0.8908054732746311,0.848463769116437,0.927476839671485,0.8577280060413985,0.04632217815423401
0,140,0.0036011934280395508,0.0007995670550870692,0.0030986785888671873,0.0005392135622976492,gini,20,log2,10,random,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 10, 'splitter': 'random'}",0.4047619047619048,0.5153061224489796,0.9285714285714286,0.5714285714285714,0.39387755102040817,0.7520408163265306,0.5285714285714286,0.7252747252747253,0.4104395604395604,0.5333333333333333,0.576360544217687,0.16590796073016728,237,0.6449706316652994,0.6621899665551839,0.7049260550394878,0.6494314554439662,0.693599085191538,0.7135350397334593,0.5572411328989672,0.7688542938542938,0.5981815009234076,0.6044428838546484,0.6597372045160252,0.05972578409085948
0,140,0.00360107421875,0.0006634380371482413,0.003599238395690918,0.0010205404558256337,gini,20,log2,20,best,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 20, 'splitter': 'best'}",0.4243197278911564,0.5740259740259741,0.7747252747252747,0.7838589981447124,0.683673469387755,0.5816326530612245,0.6571428571428571,0.5699633699633699,0.5912087912087913,0.7179487179487178,0.6358499833499833,0.1041702200224767,201,0.770366674257406,0.7049813911472448,0.7087874082868502,0.8613572359753138,0.8208836601307189,0.594145354628446,0.7906479521903613,0.636908161877562,0.7761071299198822,0.7977432206753309,0.7461928189089116,0.07944408283958374
0,140,0.0037000417709350587,0.0010045102461767744,0.0033999919891357423,0.000489718809513532,gini,20,log2,20,random,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 20, 'splitter': 'random'}",0.28035714285714286,0.336734693877551,0.18796992481203006,0.126984126984127,0.4131868131868132,0.126984126984127,0.19999999999999998,0.48717948717948717,0.5567765567765567,0.6095571095571095,0.3325729982214945,0.16827127476330825,315,0.286,0.4611850515463917,0.12250000000000001,0.11027848101265823,0.4063628257456829,0.11027848101265823,0.24583734015345268,0.4803224993701184,0.45103680755854675,0.647966193011461,0.33217676794109696,0.17606060699148512
0,140,0.0034006357192993162,0.0004895364222036885,0.003299522399902344,0.0006391571212524879,gini,20,log2,50,best,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 50, 'splitter': 'best'}",0.3168831168831168,0.2571428571428572,0.3818181818181818,0.4483516483516484,0.2285714285714286,0.3059163059163059,0.19999999999999998,0.3205128205128205,0.1585081585081585,0.5162721893491123,0.313397670705363,0.10553702921864962,318,0.311822009569378,0.30077756286266927,0.27774317492416584,0.3129451162790698,0.24054054054054055,0.28342771084337354,0.2487111111111111,0.362388580624262,0.26014174283688274,0.36751284040941506,0.2966010390000867,0.04143355517030439
0,140,0.003500962257385254,0.0006707197759966513,0.00319976806640625,0.00039931739550858725,gini,20,log2,50,random,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 50, 'splitter': 'random'}",0.3611111111111111,0.07563025210084033,0.18796992481203006,0.126984126984127,0.07563025210084033,0.2857142857142857,0.19999999999999998,0.21367521367521367,0.21538461538461537,0.4658119658119658,0.2207911747695029,0.11682140525208691,359,0.3024976076555024,0.12879503105590062,0.12250000000000001,0.11027848101265823,0.08737662337662339,0.2741752808988764,0.2451248397846706,0.1597756867217945,0.21910737931864693,0.3627364066193854,0.2012367336444058,0.0884902745121437
0,140,0.002799391746520996,0.0005995852726980887,0.0035993337631225588,0.0009155700597260252,gini,20,log2,100,best,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 100, 'splitter': 'best'}",0.18796992481203006,0.07563025210084033,0.18796992481203006,0.126984126984127,0.07563025210084033,0.126984126984127,0.07563025210084033,0.21367521367521367,0.04102564102564103,0.37692307692307697,0.1488422791518767,0.0937795781738504,383,0.12250000000000001,0.12879503105590062,0.12250000000000001,0.11027848101265823,0.08737662337662339,0.11027848101265823,0.08737662337662339,0.1597756867217945,0.09715903346476594,0.16666666666666666,0.11927066266876911,0.025852874682600828
0,140,0.0035001754760742186,0.0009221464458273219,0.0032010793685913084,0.0004003904688614684,gini,20,log2,100,random,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 100, 'splitter': 'random'}",0.18796992481203006,0.07563025210084033,0.18796992481203006,0.126984126984127,0.07563025210084033,0.126984126984127,0.07563025210084033,0.21367521367521367,0.04102564102564103,0.37692307692307697,0.1488422791518767,0.0937795781738504,383,0.12250000000000001,0.12879503105590062,0.12250000000000001,0.11027848101265823,0.08737662337662339,0.11027848101265823,0.08737662337662339,0.1597756867217945,0.09715903346476594,0.16666666666666666,0.11927066266876911,0.025852874682600828
0,140,0.003701519966125488,0.0006402869064142397,0.0034988880157470702,0.0008053996716718429,entropy,2,sqrt,5,best,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'splitter': 'best'}",0.45663265306122447,0.6311688311688313,0.2673992673992674,0.7282312925170068,0.6598639455782312,0.5816326530612245,0.41904761904761906,0.4981684981684981,0.38754578754578756,0.6142011834319526,0.5243891730979644,0.1355710768620983,256,0.5872133095662508,0.6908885468911028,0.4854414357842929,0.7239518718569566,0.571288494528246,0.6361325138079988,0.4919225844913824,0.6634207482176433,0.5338534500228749,0.6688693659281895,0.6052982321094937,0.07973859149160258
0,140,0.00330045223236084,0.0008996796490800463,0.00350041389465332,0.0015654851296140087,entropy,2,sqrt,5,random,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'splitter': 'random'}",0.5150226757369614,0.3774725274725275,0.38095238095238093,0.6428571428571429,0.2597402597402597,0.5020408163265306,0.29761904761904756,0.3794871794871795,0.336996336996337,0.43076923076923074,0.4122957597957598,0.10838459980775858,288,0.31338961038961044,0.4638974358974358,0.41315460081515226,0.5105904761904762,0.34443532095144996,0.47466615239492715,0.4089559242631271,0.3135632234779356,0.3327485427265324,0.4631985624438455,0.40385998495504927,0.06969171657907224
0,140,0.0034993171691894533,0.000499872213813191,0.0033997535705566407,0.0004898166497737193,entropy,2,sqrt,10,best,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'splitter': 'best'}",0.489795918367347,0.41076066790352506,0.6926406926406926,0.6037414965986395,0.49319727891156456,0.5285714285714286,0.5476190476190477,0.8153846153846154,0.3985347985347985,0.5333333333333333,0.5513579277864993,0.11981989812594594,248,0.5133313343328335,0.6816976204748625,0.5627137984496124,0.5976236453201971,0.5220848484848485,0.6498392586760341,0.6126410042995425,0.635597196179859,0.5232533682341265,0.5315315315315315,0.5830313605983448,0.05767336822517509
0,140,0.003300189971923828,0.0007801709783100627,0.0034003257751464844,0.0006631140016631272,entropy,2,sqrt,10,random,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'splitter': 'random'}",0.348639455782313,0.3704081632653061,0.35294117647058826,0.7976190476190476,0.23116883116883116,0.46085343228200376,0.3549783549783549,0.38461538461538464,0.34010989010989007,0.46794871794871795,0.41092824542404377,0.1432861992512013,289,0.5568857466063348,0.31258737890252886,0.3948204081632653,0.599423754789272,0.33748965251972995,0.3828292193121915,0.31671890738369607,0.323432844212065,0.35046851820554703,0.4398078529657477,0.4014464283060379,0.09647203026971496
0,140,0.003701329231262207,0.0008992801045285785,0.00320131778717041,0.0005996401506512567,entropy,2,sqrt,20,best,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'splitter': 'best'}",0.45663265306122447,0.39030612244897955,0.6093073593073592,0.6565656565656565,0.7999999999999999,0.5224489795918367,0.45034013605442175,0.4673992673992674,0.3516483516483516,0.5512820512820512,0.5255930577359148,0.12747362786662558,254,0.5833006535947713,0.6377788235294118,0.5057777777777778,0.614100026860059,0.578289299719888,0.6396575752435767,0.497180217512106,0.5890706193031775,0.5456205369248848,0.6293311823835079,0.5820106712849161,0.049091208171995714
0,140,0.0029003381729125976,0.000537962458396165,0.0032987356185913085,0.0007810586425262923,entropy,2,sqrt,20,random,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'splitter': 'random'}",0.4029220779220779,0.4928571428571429,0.35294117647058826,0.5476190476190476,0.07563025210084033,0.24489795918367346,0.19851576994434136,0.7811965811965812,0.04102564102564103,0.49572649572649574,0.36333321440464295,0.21734710240343819,302,0.395087899543379,0.44937990460070787,0.24290169491525426,0.46708227361447924,0.08737662337662339,0.3005958702064897,0.27825347985347987,0.36451819785153117,0.09715903346476594,0.2943722943722944,0.2976727271799005,0.12389483373657377
0,140,0.0035002708435058595,0.0006714131745631321,0.0031007766723632813,0.0003003714214445524,entropy,2,sqrt,50,best,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 50, 'splitter': 'best'}",0.2698412698412698,0.2571428571428572,0.35294117647058826,0.4523809523809524,0.20612244897959184,0.2712842712842713,0.19206349206349205,0.3205128205128205,0.14945054945054947,0.46153846153846156,0.29332782996648543,0.09939431211737298,334,0.29507692307692307,0.30077756286266927,0.25018181818181817,0.3178375350140055,0.21516437246963563,0.2607136150234742,0.24532982086406746,0.362388580624262,0.26663099696807563,0.28317368764376694,0.2797274912728698,0.03966535825810619
0,140,0.003501296043395996,0.0008055980279649488,0.003300023078918457,0.0006395492597575212,entropy,2,sqrt,50,random,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 50, 'splitter': 'random'}",0.3461538461538462,0.07563025210084033,0.18796992481203006,0.126984126984127,0.07563025210084033,0.126984126984127,0.07563025210084033,0.21367521367521367,0.04102564102564103,0.37692307692307697,0.1646606712860583,0.11083535507472875,379,0.2966506899055919,0.12879503105590062,0.12250000000000001,0.11027848101265823,0.08737662337662339,0.11027848101265823,0.08737662337662339,0.1597756867217945,0.09715903346476594,0.16666666666666666,0.1366857316593283,0.05924872189087321
0,140,0.0033002614974975584,0.0006394749158374571,0.0033002614974975584,0.0004577421522297675,entropy,2,sqrt,100,best,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 100, 'splitter': 'best'}",0.18796992481203006,0.07563025210084033,0.18796992481203006,0.126984126984127,0.07563025210084033,0.126984126984127,0.07563025210084033,0.21367521367521367,0.04102564102564103,0.37692307692307697,0.1488422791518767,0.0937795781738504,383,0.12250000000000001,0.12879503105590062,0.12250000000000001,0.11027848101265823,0.08737662337662339,0.11027848101265823,0.08737662337662339,0.1597756867217945,0.09715903346476594,0.16666666666666666,0.11927066266876911,0.025852874682600828
