mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.017800211906433105,0.0010760235628246642,0.0032988786697387695,0.00045755742127948605,gini,5,sqrt,10,best,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'splitter': 'best'}",0.8853310407987516,0.8665122832226685,0.8732605228363431,0.8137287940058623,0.8257531736982265,0.8468487967156909,0.848609306594829,0.840230785624241,0.8411820704115716,0.8072367445809138,0.8448693518489098,0.02390819291647459,90
0.005498838424682617,0.0008066423422081685,0.004399704933166504,0.0019604922906643384,gini,5,sqrt,10,random,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'splitter': 'random'}",0.6317031740648512,0.6420181125210067,0.6902072072731379,0.678017657840329,0.6743653337022425,0.6558779171811535,0.6980678193149525,0.6622457123605745,0.7128677541199414,0.6131738877969859,0.6658544576175175,0.02946805718219654,177
0.01779937744140625,0.001248827277328141,0.0034999847412109375,0.0004993921499541088,gini,5,sqrt,20,best,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'splitter': 'best'}",0.8752028965093201,0.8713291334880754,0.8680907869195637,0.8090456658910747,0.8646923035864701,0.8368971288825003,0.8621218525963296,0.853811078444014,0.8387071457303038,0.803927506116148,0.84838254981638,0.02422334912068891,83
0.005899620056152344,0.000699752346186961,0.003500032424926758,0.000498725723061509,gini,5,sqrt,20,random,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'splitter': 'random'}",0.6041139492365378,0.7432515546444998,0.5588995325056797,0.6650301988562467,0.5639466820934262,0.5260928527300007,0.5779747518268649,0.7632741565586862,0.6883388820683556,0.5528789635079785,0.6243801524028276,0.08027578055549522,187
0.01759955883026123,0.001279583915703239,0.003600597381591797,0.0006628270625363502,gini,5,sqrt,50,best,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 50, 'splitter': 'best'}",0.8338827709246008,0.8661710536230257,0.879934011040567,0.7739682663942691,0.8319059639224907,0.861012113701616,0.8062304578509006,0.854790941778477,0.8392202069075,0.8024300832598924,0.834954586940334,0.03114639736735781,102
0.006000876426696777,0.0009998124220210846,0.003700065612792969,0.0006408770240003637,gini,5,sqrt,50,random,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 50, 'splitter': 'random'}",0.667817379571617,0.5060799052859575,0.6656650367183072,0.7421891970777721,0.10747252420814064,0.5084939552199256,0.6183654476398235,0.6390056309418436,0.6182043153653637,0.5641369719396105,0.5637430363968361,0.1671038974146444,201
0.017698168754577637,0.0010993399515826494,0.0039011955261230467,0.0007003680130501486,gini,5,sqrt,100,best,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 100, 'splitter': 'best'}",0.8460013827091234,0.8670853671345613,0.8510891738319845,0.8185551972073805,0.8116342621191618,0.8246354061157275,0.8230633704459319,0.8516784168130328,0.8495481304713024,0.8089168255173413,0.8352207532365548,0.019092727034519582,101
0.006400299072265625,0.0018009195701973743,0.0036992788314819335,0.0006415081302225092,gini,5,sqrt,100,random,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 100, 'splitter': 'random'}",0.5533725409172796,0.48791754806540893,0.7057911382352117,0.5471587336310582,0.6218587249606835,0.6506463971329538,0.15051362537097668,0.6178934249533612,0.79540332171717,0.513550086066416,0.5644105541050519,0.1634354785632695,200
0.018499207496643067,0.00168878701129602,0.0038010597229003905,0.0005997301123076717,gini,5,auto,5,best,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'min_samples_leaf': 5, 'splitter': 'best'}",0.833587749792203,0.8479268615259541,0.8783409810862101,0.8247951567855955,0.8646984510570883,0.795434578057576,0.8422381715370773,0.8540614873263089,0.8596046056590179,0.8270746809608138,0.8427762723787845,0.02253513452697391,94
0.006399464607238769,0.0006631064413735045,0.004099321365356445,0.0012220250307303528,gini,5,auto,5,random,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'min_samples_leaf': 5, 'splitter': 'random'}",0.5737376553855588,0.670611786661276,0.7111146431518969,0.6069227811656819,0.7094911236869079,0.6196632341502619,0.7420824076995856,0.5901101461183507,0.7283106222038614,0.7334600420053105,0.6685504442228691,0.061655378730360824,175
0.019798994064331055,0.002400706866790766,0.003600192070007324,0.0004898934557719014,gini,5,auto,10,best,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'min_samples_leaf': 10, 'splitter': 'best'}",0.8257351732564051,0.846071944919905,0.880156597951883,0.8320265926217524,0.8565755637577188,0.8437892525019683,0.8433454758078962,0.7971182958837931,0.8552870634382059,0.8498605643227541,0.8429966524462282,0.02072859779294504,93
0.005499911308288574,0.0005010898703857434,0.003899502754211426,0.0005395941201646586,gini,5,auto,10,random,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'min_samples_leaf': 10, 'splitter': 'random'}",0.7339872331501145,0.5152977995276047,0.639450656703065,0.7060798100805434,0.6311925444047701,0.279149415721943,0.47144345874704147,0.6443449357575873,0.6984675480879415,0.7943315034951175,0.6113744905675728,0.14370610725985322,190
0.019400548934936524,0.0024972770358970948,0.003699326515197754,0.00045723352243302987,gini,5,auto,20,best,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'min_samples_leaf': 20, 'splitter': 'best'}",0.8665337679694455,0.8299315029627957,0.8103503716962558,0.8480294468805614,0.8323521625783612,0.8646168756207961,0.8704679796257496,0.8541608853908516,0.858072350734751,0.807135924544825,0.8441651268004392,0.021852850832451854,91
0.005699610710144043,0.0008997061534730212,0.0042992115020751955,0.0012707584471733032,gini,5,auto,20,random,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'min_samples_leaf': 20, 'splitter': 'random'}",0.5405202560006436,0.5335702015914355,0.1490864814054062,0.7099011961679597,0.5475981830892982,0.49914279306311354,0.7315314757667128,0.5289139237828113,0.5745031463542497,0.41569378853140154,0.5230461445753032,0.15297837385519697,208
0.017399358749389648,0.001800037796941238,0.0035007238388061524,0.0005001346881934834,gini,5,auto,50,best,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'min_samples_leaf': 50, 'splitter': 'best'}",0.8760432069592116,0.853985161352158,0.8809141035630569,0.8332393308597745,0.8648924071983295,0.7909383828116071,0.8422107051793152,0.8050243101124944,0.7963494701128656,0.8537661382374858,0.83973632163863,0.03092476095287705,98
0.005199790000915527,0.00039912011098079496,0.0037995576858520508,0.0007483009811811678,gini,5,auto,50,random,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'min_samples_leaf': 50, 'splitter': 'random'}",0.7770663795277686,0.5766822551148642,0.44583080318831514,0.7297494197552284,0.5814282212658578,0.5915935047233312,0.6563881381215869,0.6402386392594754,0.6957447421479187,0.6442608085695659,0.6338982911673912,0.0879481420383338,185
0.01679854393005371,0.0015357482435905412,0.0037013769149780275,0.0006405170398901798,gini,5,auto,100,best,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'min_samples_leaf': 100, 'splitter': 'best'}",0.887486011808356,0.8188749235180474,0.8816211709966375,0.8523394138535404,0.833148075411006,0.7999263337261754,0.8156079106608651,0.8581155278637865,0.8543026015196657,0.8495117553474533,0.8450933724705532,0.02682793436570414,89
0.004900121688842773,0.0006986907142132514,0.00409994125366211,0.0008308616165810366,gini,5,auto,100,random,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'min_samples_leaf': 100, 'splitter': 'random'}",0.7283826232407642,0.11966695358852805,0.6009400924410822,0.6201097090501753,0.4174700510205803,0.6093745877454131,0.10825085158873023,0.6324074836153493,0.26356516660164947,0.4366161363781663,0.4536783655270439,0.21205240616217957,247
0.02339940071105957,0.0012802468308450228,0.0034004688262939454,0.0004890867872513926,gini,5,log2,5,best,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'splitter': 'best'}",0.8913143843809355,0.8700970643515599,0.8860138500709605,0.8605958018492418,0.8763694463199013,0.847223261001058,0.8371225691579911,0.8195229180907034,0.8597327632911493,0.8595824087071111,0.8607574467220612,0.020849700548696965,64
0.00589907169342041,0.0005386530257805639,0.0037000894546508787,0.0009002410505753684,gini,5,log2,5,random,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'splitter': 'random'}",0.8127541239490189,0.5097932884242413,0.501770402189517,0.4950786549521139,0.7868279524554458,0.7730001827318116,0.5460900839035305,0.7855150474661834,0.5878726768326568,0.6491899274305004,0.644789234033502,0.1259844973049786,183
0.023498034477233885,0.0012045981030500458,0.0033012151718139647,0.0006383575960737934,gini,5,log2,10,best,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'splitter': 'best'}",0.8443402471011321,0.8312888428091518,0.891337974663823,0.8330519776513046,0.8487152408033274,0.8291387801856934,0.8711711613156181,0.817420321322558,0.8637045274297596,0.8225382370508085,0.8452707310333176,0.022456627298874474,87
0.005699300765991211,0.0006400228185047406,0.0037007808685302736,0.0011886190860006785,gini,5,log2,10,random,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'splitter': 'random'}",0.7323646722246725,0.6921921604682957,0.6906348665492156,0.6563229320525409,0.8168317044840085,0.5593512743224796,0.7380544380044515,0.6756514417017544,0.7419730630519136,0.6297435580326275,0.693312011089196,0.06695292660440798,168
0.023397064208984374,0.002155413733488576,0.0036019325256347657,0.000490000763948024,gini,5,log2,20,best,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 20, 'splitter': 'best'}",0.8930691526824827,0.8478407099432448,0.8854340118664521,0.8456248641155663,0.8533427508017074,0.8468148436772173,0.8633686209144501,0.8659322317068866,0.8586893145453738,0.8582023571198117,0.8618318857373193,0.015267771094413178,60
0.005899190902709961,0.0008315937712569156,0.004100775718688965,0.0009437989186881346,gini,5,log2,20,random,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 20, 'splitter': 'random'}",0.5846928768257061,0.7800593710702547,0.6317809428184862,0.7270265581142397,0.7764978133665682,0.6090122154993788,0.6025441151395391,0.724435080849162,0.755740509887646,0.7415203091869136,0.6933309792757895,0.07328103939538792,167
0.025298595428466797,0.001846389985051026,0.003501224517822266,0.000500348104386693,gini,5,log2,50,best,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 50, 'splitter': 'best'}",0.8778717296615794,0.8430068725114129,0.8721394605173212,0.8552370677428326,0.863642153758615,0.8600192154286582,0.8612905902336442,0.8105378360504158,0.8307700353441606,0.8635114355947393,0.853802639684338,0.01929326911680579,75
0.006299996376037597,0.0007813462422582636,0.0035999774932861327,0.0004904008356726877,gini,5,log2,50,random,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 50, 'splitter': 'random'}",0.708156695591649,0.5782073899385498,0.6992653231598775,0.6914485578349863,0.6231503330262221,0.7150790861805698,0.6473878022775801,0.6522713294424789,0.7635094580246264,0.7014613044582269,0.6779937279934767,0.05034459707968649,173
0.02429957389831543,0.0018448219476559276,0.0037002801895141602,0.000641120641059943,gini,5,log2,100,best,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 100, 'splitter': 'best'}",0.875502201832521,0.8566726293957222,0.8177927414651754,0.8343637040163124,0.8029321366245126,0.8465265525784323,0.829330082437189,0.835226949003438,0.8674797322405509,0.8478244605009086,0.8413651190094763,0.021010204609690396,96
0.005998992919921875,0.0006315854521971126,0.003500628471374512,0.0005001340017094348,gini,5,log2,100,random,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 100, 'splitter': 'random'}",0.7751031952539865,0.7769460585583431,0.7822746325987697,0.8198728720257936,0.6954734688480134,0.6591532426551597,0.722539940302363,0.6265881267063979,0.782092240074949,0.6937607351306543,0.7333804512154429,0.059934651641877904,135
0.02639768123626709,0.0020586629868286728,0.003601264953613281,0.0006631920023268342,gini,10,sqrt,5,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'splitter': 'best'}",0.8969189881518985,0.8722716979202544,0.90015185804479,0.8780233411886902,0.8940536817845717,0.8755915942967968,0.8731877173271412,0.8790564263928575,0.8849943268018219,0.8788607341186636,0.8833110366027487,0.009679010837120756,20
0.006900525093078614,0.0013749911148235358,0.003699994087219238,0.0006397209661587064,gini,10,sqrt,5,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'splitter': 'random'}",0.6424177472443967,0.8287805570331678,0.8272290261860057,0.8419011680226989,0.10747252420814064,0.8260183251889364,0.8692472407037839,0.8396146440073395,0.8067528924198386,0.8564373741891667,0.7445871499203476,0.22075287362896862,129
0.02639927864074707,0.0026165089739722046,0.0037002325057983398,0.0004583493282395535,gini,10,sqrt,10,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'splitter': 'best'}",0.9028057583420436,0.8741945550005015,0.9044883123940118,0.8875822992665873,0.8931604443498656,0.8786869685450562,0.8775132222086937,0.8781788150642197,0.8926755952282847,0.8733943930540508,0.8862680363453315,0.010985529563774556,9
0.006099081039428711,0.0008304040608896147,0.0034001350402832033,0.0006633722127377938,gini,10,sqrt,10,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'splitter': 'random'}",0.8483974899459612,0.7188299522255285,0.8660988054329496,0.8522140016848759,0.8499687732296191,0.8370328566071038,0.66070281642565,0.7827746768330457,0.7911660755892331,0.8547478493909313,0.8061933297364897,0.06502827655572344,113
0.025499463081359863,0.002061941432392637,0.0034004926681518556,0.000490140263724653,gini,10,sqrt,20,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'splitter': 'best'}",0.8962417443051756,0.8761634500345621,0.898241710980217,0.879092086628239,0.8880656017613338,0.854670283821159,0.882599964902206,0.856321162950046,0.8703398700032614,0.8733653659958001,0.8775101241382,0.01400548091549975,42
0.006799554824829102,0.0013274243314824968,0.0038989782333374023,0.0008304857555378165,gini,10,sqrt,20,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'splitter': 'random'}",0.7343087290911274,0.8395804647747419,0.7863509695072419,0.8137014402306727,0.7144315737914735,0.6143965905732112,0.6914815981825057,0.6164739226590461,0.8292334762560823,0.7441003067008797,0.7384059071766982,0.07715288500939102,133
0.022700071334838867,0.0013454182484572165,0.0032997369766235352,0.0006395716607910114,gini,10,sqrt,50,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 50, 'splitter': 'best'}",0.8864140448328408,0.8664373184518867,0.9010934930684991,0.8654606801648224,0.8805199738280225,0.8464227525906736,0.8756835633012076,0.8641023327526152,0.8844600928142274,0.8718107570634139,0.8742405008868209,0.014267868679255063,50
0.0059004068374633786,0.0006996950469229235,0.004199767112731933,0.001075969176802099,gini,10,sqrt,50,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 50, 'splitter': 'random'}",0.1485690095429387,0.5705459105700749,0.6530128084194486,0.8210098009540271,0.8132276389477096,0.7401201222408837,0.7725503336656763,0.7546879095482953,0.7135914423426827,0.7571625092340833,0.6744477485465821,0.18902201237573135,174
0.022200131416320802,0.0022730311088439425,0.004399919509887695,0.002058537464528947,gini,10,sqrt,100,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 100, 'splitter': 'best'}",0.8671394588589849,0.8582092055958745,0.8729721116961294,0.8636726943988049,0.8672238001532279,0.8471685190690013,0.8480476668362262,0.8422511964089223,0.8812150542597532,0.8673797666665656,0.8615279473943491,0.011797647743545995,61
0.005300831794738769,0.0009011991692802054,0.0034990787506103517,0.0005009227318463221,gini,10,sqrt,100,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 100, 'splitter': 'random'}",0.137219709953918,0.7194244905217537,0.5555896382619706,0.7006037211699306,0.5973958552124784,0.7651665447779799,0.7837466854782743,0.5950736142505411,0.147989381359838,0.4560267785230861,0.545823641950977,0.22299914521597933,203
0.02789924144744873,0.0019194745477058843,0.003301119804382324,0.0004581181754135492,gini,10,auto,5,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 5, 'splitter': 'best'}",0.8907099624696974,0.8760999358802646,0.8908248909128665,0.8701035036754589,0.8874231426119403,0.8773595095693043,0.887591670066875,0.8735988966485783,0.8746257374803941,0.8767642763377836,0.8805101525653163,0.00736522614953566,34
0.006599783897399902,0.0006631861863231939,0.0041005611419677734,0.0010439420309392394,gini,10,auto,5,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 5, 'splitter': 'random'}",0.8483835153370791,0.7853364434272934,0.8071453193571669,0.8492178952147713,0.8696902718496166,0.847979394920824,0.8103627548239596,0.8380523701426571,0.5435508973223057,0.8205013741481986,0.8020220236543872,0.08938071936600735,115
0.02729976177215576,0.0021478487892109873,0.004600119590759277,0.0021548692009733974,gini,10,auto,10,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 10, 'splitter': 'best'}",0.8913543934685612,0.8822961071325652,0.9037127352295842,0.8899226726950508,0.8880556092118098,0.867171785098466,0.8891901923000743,0.86867822652499,0.8927126256354279,0.8679420429813699,0.88410363902779,0.011728820811383253,15
0.005699443817138672,0.0006409112687257161,0.003500556945800781,0.0005014955719410732,gini,10,auto,10,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 10, 'splitter': 'random'}",0.8365518616767846,0.7079960683841873,0.6478629952036848,0.7463279066040894,0.7751213545291795,0.8174744676201999,0.8579373609148289,0.10767507002801122,0.8275973158740053,0.6057287021991217,0.6930273103034092,0.21059282037043003,169
0.02419888973236084,0.0012507971715620817,0.0034998655319213867,0.0004978935694281996,gini,10,auto,20,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 20, 'splitter': 'best'}",0.9025473428482951,0.8653987823517475,0.898599743683631,0.8901774232348522,0.8831975953711014,0.8663747444046596,0.8770087127129336,0.8610533810937285,0.8909519493367006,0.8693463002666582,0.8804655975304307,0.014022060157536096,35
0.006699371337890625,0.0020517290730014824,0.0039005517959594727,0.0005384135614261166,gini,10,auto,20,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 20, 'splitter': 'random'}",0.587634451843479,0.8168625391393943,0.6610712240177378,0.8174569804843876,0.8693351615695295,0.8161946818745405,0.8569321066011074,0.8331607020873564,0.8608348373532803,0.8627553865446991,0.7982238071515513,0.09055800289057372,117
0.022797679901123045,0.0015354117073577127,0.0036025047302246094,0.0006645899995001399,gini,10,auto,50,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 50, 'splitter': 'best'}",0.8992996959399853,0.8691564406098711,0.8963278025948898,0.8624535177064753,0.8733561712218352,0.8665450420190456,0.8847320344140118,0.8586224234250983,0.8794847128446904,0.8680252223712274,0.8758003063147131,0.013177226782219338,48
0.005699729919433594,0.0011020428932224393,0.0033995389938354494,0.0004887787657526938,gini,10,auto,50,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 50, 'splitter': 'random'}",0.6652443070972831,0.8118267534762634,0.10747252420814064,0.38526383762710664,0.7069018020062898,0.7254457461648631,0.10825085158873023,0.7958732741988235,0.8405786949181021,0.8292181811684562,0.5976075972454059,0.2748694906799106,194
0.02039968967437744,0.001112542863990776,0.003600740432739258,0.0004896667593510068,gini,10,auto,100,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 100, 'splitter': 'best'}",0.8544980572243295,0.8572278159908835,0.8784498055014429,0.8583510731125518,0.8571997782165566,0.8254319565469829,0.8625803916552723,0.8652546415841276,0.8568145548365985,0.8574273769857099,0.8573235451654456,0.012503049852477452,70
0.005299139022827149,0.0007814621206648184,0.0034003973007202147,0.0004917743935502084,gini,10,auto,100,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 100, 'splitter': 'random'}",0.44305580043059195,0.3534559184568387,0.6656451115041886,0.7960228270111206,0.589332435845135,0.715895109294183,0.36729710748308464,0.7308872832968757,0.7574636047864863,0.10767507002801122,0.5526730268136516,0.21395267824652758,202
0.03549838066101074,0.0015007667127216492,0.003601264953613281,0.0006626164803274513,gini,10,log2,5,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'splitter': 'best'}",0.8982853340992021,0.8677426146784384,0.8898223030549205,0.8889761067252975,0.8723052004778734,0.8729883709115701,0.8741742408395199,0.8707620899756598,0.8927168091948906,0.8848742104791287,0.8812647280436501,0.010289685099703577,31
0.007700562477111816,0.0007840636687390283,0.003998565673828125,0.0010956780718939486,gini,10,log2,5,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'splitter': 'random'}",0.8669573420319934,0.8633408786017492,0.8621927849476136,0.8533140438055679,0.8239244029899963,0.8519093668170152,0.8561197824417487,0.8627668098533626,0.8695948725264884,0.8511693038915077,0.8561289587907043,0.012324317166299288,73
0.035299277305603026,0.0017353996640209104,0.0033999204635620115,0.0006632854752349594,gini,10,log2,10,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'splitter': 'best'}",0.9142996189285312,0.874607428354964,0.8912455062815352,0.8814374790253316,0.8989679825072623,0.8629937775424266,0.8819715567659946,0.8909031678304622,0.8922508046094323,0.88705050837207,0.887572783021801,0.01316113584569739,3
0.007298111915588379,0.0010992086496782124,0.0034011363983154296,0.0006633086321965973,gini,10,log2,10,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'splitter': 'random'}",0.8624400224228465,0.8668517658425927,0.8772994700585297,0.8470874715447423,0.8698261700505053,0.8574419921101074,0.8705984334737014,0.8637401556965884,0.8526312660647726,0.8174039443609314,0.8585320691625318,0.016110530796146386,68
0.03449850082397461,0.0035279910398782833,0.00370025634765625,0.0006402518199262034,gini,10,log2,20,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'splitter': 'best'}",0.9119512804370803,0.8702100606726656,0.901612533337254,0.8869130217508424,0.8956389734843605,0.8727102010005142,0.8931738658094299,0.8859799745475739,0.8841327467864447,0.8793130191095049,0.8881635676935671,0.012205578075230875,2
0.006598734855651855,0.000800087122772727,0.0033005475997924805,0.0004583341457441024,gini,10,log2,20,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'splitter': 'random'}",0.8816117432478208,0.8296148105460847,0.8382268617544888,0.8429121881808095,0.8318813882069095,0.8209341666153149,0.8697766302760832,0.8382078289840131,0.8585688703032924,0.8496732930714161,0.8461407781186232,0.017976583733199603,86
0.03169822692871094,0.002531780340236397,0.0037011623382568358,0.00045744796634882576,gini,10,log2,50,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 50, 'splitter': 'best'}",0.9088074956296958,0.8804650934056262,0.8800333001498811,0.8712872911675275,0.8805973172797688,0.8717423326789172,0.8882091758089853,0.8704536771872338,0.8704287033664477,0.8722697963634813,0.8794294183037564,0.01131891937176733,39
0.007499265670776367,0.0019617215364955438,0.0036997556686401366,0.0004582410852317482,gini,10,log2,50,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 50, 'splitter': 'random'}",0.8309732240048954,0.8609335580859127,0.8732768471044217,0.8124344156006617,0.8550607666658077,0.7946320067148499,0.8269474819078314,0.8010237958898118,0.7342676545501675,0.8365298308460183,0.8226079581370378,0.0381156667327342,106
0.028599047660827638,0.00174477154910055,0.0034006357192993162,0.0004909936560844837,gini,10,log2,100,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 100, 'splitter': 'best'}",0.8929867009325598,0.8701371786638358,0.8791988549173249,0.8628788980424045,0.8777173830829977,0.858457457052707,0.8594670590956881,0.8665127318477823,0.8635903226212434,0.8706033083687006,0.8701549894625243,0.010103643763419287,53
0.005998945236206055,0.0007742046604109472,0.0034010887145996095,0.0006630129260778218,gini,10,log2,100,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 100, 'splitter': 'random'}",0.6584949112100023,0.7783093787195992,0.7634685888094386,0.818649033325568,0.6987721493805975,0.8081716074338352,0.8134915713685767,0.7566487641654445,0.7464878322528561,0.6998904862187808,0.7542384322884699,0.05147423118448823,124
0.030499911308288573,0.0016882915050833224,0.0036995649337768556,0.0014865622654502916,gini,20,sqrt,5,best,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'splitter': 'best'}",0.9071866325777131,0.8712477820017008,0.8876052884864282,0.8745159072271891,0.8780534401825235,0.8644266251801416,0.9031374639459878,0.8648210760849505,0.8921723623847893,0.8660160369441758,0.88091826150156,0.015003255152473737,33
0.006999540328979492,0.000446063866578209,0.003500533103942871,0.000499942579102694,gini,20,sqrt,5,random,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'splitter': 'random'}",0.8899152728480051,0.8642046022853773,0.8251016362798468,0.8753296544529204,0.8616092359682733,0.8497336429270232,0.5320923818172908,0.8593500027436771,0.8731376910931686,0.8721975447846952,0.8302671665200277,0.10073642726002224,104
0.028399085998535155,0.0019079135481389988,0.004300379753112793,0.0013453416115777616,gini,20,sqrt,10,best,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'splitter': 'best'}",0.8886025172547939,0.877361031816809,0.9036331326845064,0.8930492979657808,0.8828547186480279,0.8718406271783915,0.8785294535792456,0.8833976258946811,0.8830052739458029,0.8804309334387886,0.8842704612406826,0.008515026300649863,14
0.006598043441772461,0.0006633568657366868,0.0033011436462402344,0.00045898515433799494,gini,20,sqrt,10,random,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'splitter': 'random'}",0.8631110933215915,0.8406939384856678,0.49917311358195865,0.786199062213211,0.8482179249502865,0.8657065025044826,0.7668476761834047,0.8576963893025498,0.8707975780129519,0.8110027304152606,0.8009446008971365,0.10607590928052746,116
0.0278989315032959,0.002548010286843218,0.0035007476806640627,0.0005008709948190903,gini,20,sqrt,20,best,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'splitter': 'best'}",0.9000437024147394,0.8722727843315391,0.8965956556104885,0.8924011598375773,0.8893827809845877,0.8759530010225203,0.8905848471209454,0.8678815390703587,0.8739040507446575,0.8733696645551855,0.88323891856926,0.011091398888299048,21
